CustomerID,Age,HomeOwner,ResidenceLength,DwellingType,Gender,Marital,HouseholdSize,ChildPresent,Child0-5,Child6-12,Child13-18,Income,Occupation,HomeValue,MagazineStatus,PaidDirectMailOrders,YearsSinceLastOrder,TotalAmountPaid,DollarsPerIssue,TotalPaidOrders,MonthsSinceLastPayment,LastPaymentType,UnpaidMagazines,PaidCashMagazines,PaidReinstateMagazines,PaidCreditMagazines,ActiveSubscriptions,ExpiredSubscriptions,RequestedCancellations,NoPayCancellations,PaidComplaints,GiftDonor,NumberGiftDonations,MonthsSince1stOrder,MonthsSinceLastOrder,MonthsSinceExpire
37109,32,100,14,S,F,M,4,Y,65,75,85,91000,W,2,O,0,8,0.49,0.04,1,62,A,0,1,0,0,0,1,0,0,0,N,0,62,62,49
27283,31,100,6,S,F,M,4,Y,100,100,65,92000,H,3,E,0,1,49.95,0.43,5,17,A,1,2,0,0,0,2,0,1,0,N,0,66,66,45
38659,46,100,8,S,F,M,4,Y,45,100,100,37000,M,3,E,0,3,66,1.82,1,47,A,0,2,0,0,0,1,0,1,0,N,0,47,47,7
12644,66,100,14,S,M,M,3,N,45,35,45,74000,W,3,O,0,14,91.91,0.71,6,123,A,0,2,0,1,0,3,0,0,0,N,0,167,143,95
15526,63,100,14,S,F,M,4,Y,100,45,45,129000,B,7,O,0,7,22,0.92,1,88,1,0,0,0,1,0,1,0,0,0,N,0,91,91,65
26824,32,100,10,S,F,M,3,Y,100,100,65,55000,B,2,E,0,3,158.92,0.82,8,34,A,1,3,1,0,0,4,0,1,0,N,0,178,57,27
43311,62,0,1,S,F,S,3,Y,25,0,15,49000,U,2,E,0,5,270.82,1.59,5,55,A,0,4,0,0,0,4,0,0,0,N,0,78,78,18
34272,43,100,8,S,F,M,6,Y,0,100,100,62500,M,1,O,0,6,15,1.25,1,98,A,0,1,0,0,0,1,0,0,0,N,0,98,98,86
8536,64,100,1,S,F,M,1,Y,25,15,25,26000,W,2,E,2,4,67,0.73,4,54,A,1,1,0,1,0,2,0,1,0,Y,1,78,77,42
38439,49,100,1,S,F,S,2,Y,25,25,45,87000,W,9,E,0,4,27,0.47,2,49,A,0,2,0,0,0,2,0,0,0,N,0,49,49,24
19454,53,100,6,S,F,M,3,Y,25,15,100,98000,M,4,O,0,6,0,0.92,0,63,A,0,1,0,0,0,1,0,0,0,N,0,86,63,49
15073,66,100,14,S,F,M,2,N,25,25,45,129000,M,2,E,1,5,131.89,0.46,8,59,1,0,0,1,2,0,3,0,0,0,N,0,241,107,82
26223,37,100,10,S,F,M,5,Y,100,100,65,86000,W,3,O,0,10,28,0.67,2,67,1,0,1,0,1,0,3,0,0,0,N,0,68,68,44
31250,56,100,1,S,F,S,6,Y,25,35,25,11000,M,9,O,0,15,47,0.38,2,129,A,0,0,1,0,0,1,0,0,0,N,0,132,129,69
44207,48,0,1,M,U,M,2,Y,0,0,0,17500,U,5,E,0,5,20,1.36,1,27,A,0,2,0,0,0,2,0,0,0,N,0,27,27,13
15587,56,100,14,S,F,M,3,Y,0,0,0,172000,W,6,C,1,7,20,0.36,1,87,0,1,0,0,1,0,1,1,0,0,N,0,264,90,52
23357,39,100,8,S,F,M,6,Y,100,100,100,109000,W,5,O,1,6,38,0.56,2,101,1,0,0,0,1,0,2,0,0,0,N,0,176,102,66
8970,53,100,6,S,F,M,3,Y,100,100,45,144000,W,5,A,3,0,66,0.79,3,15,1,0,0,0,3,1,2,0,0,0,N,0,54,54,17
18941,35,100,1,M,F,S,2,Y,15,35,100,5000,U,6,O,0,3,0,0,1,56,A,0,1,0,0,0,2,0,0,0,N,0,56,56,43
2396,68,100,14,S,F,M,2,N,25,25,35,30000,U,2,O,3,10,210.64,0.79,11,118,A,0,3,0,0,0,3,0,0,0,N,0,263,118,93
18202,60,100,14,S,F,M,5,Y,100,0,0,88000,W,6,O,0,7,0,0.87,0,75,A,0,1,0,1,0,2,0,0,0,N,0,171,75,49
947,26,40,3,M,F,S,1,U,45,65,35,24000,W,2,E,0,5,22,0.92,1,50,A,0,1,0,0,0,1,0,0,0,N,0,50,50,25
7324,57,100,8,S,M,M,2,N,15,0,25,5000,W,2,A,1,0,176.28,1.08,11,1,1,0,2,0,1,1,2,0,0,0,Y,4,197,78,51
16162,65,100,14,S,F,M,4,N,45,45,35,31000,W,2,E,1,4,19,0.29,1,51,7,1,0,0,1,0,1,0,1,0,N,0,56,56,16
20538,62,100,14,M,F,M,2,Y,0,0,100,30000,B,5,O,0,3,0,0,1,60,A,0,1,0,0,0,1,0,0,0,N,0,60,60,48
13228,50,100,11,S,M,S,1,U,0,15,35,138000,W,4,O,1,11,28.5,0.79,2,122,1,0,0,0,1,0,1,0,0,0,Y,1,138,123,101
40785,30,100,4,S,F,M,2,U,45,35,35,85000,U,3,E,0,0,0,0,1,19,A,0,1,0,0,0,1,0,0,0,N,0,19,19,5
3168,70,100,14,S,F,S,3,N,35,0,35,5000,M,1,E,2,3,125.86,0.85,6,35,A,1,2,0,1,0,3,0,1,0,N,0,35,35,14
1607,50,70,8,S,F,S,1,U,35,25,35,29000,U,3,A,3,4,652.19,1.58,31,27,A,0,1,0,2,1,2,0,0,0,Y,12,300,123,108
23864,33,100,5,S,F,M,5,Y,100,100,100,166000,W,7,O,0,7,76,1.07,5,76,A,0,3,0,0,0,4,0,0,0,N,0,147,105,65
38901,72,100,14,S,F,S,4,Y,100,45,35,83000,R,8,E,0,4,66,1.83,1,44,A,0,1,0,0,0,1,0,0,0,N,0,44,44,6
13656,50,100,14,S,F,M,6,Y,65,0,100,133000,H,9,B,1,11,31.97,NA,4,135,0,2,1,0,0,0,1,1,1,0,N,0,245,135,110
500,25,20,1,S,M,S,1,U,0,0,0,62500,U,2,A,0,0,100,1.19,2,20,A,0,2,0,0,1,1,0,0,0,N,0,70,70,22
12622,63,100,1,S,F,M,2,U,25,0,35,32000,U,2,O,1,10,98.92,0.8,5,71,A,0,2,0,0,0,2,0,0,0,N,0,168,156,109
41503,58,0,14,M,F,S,3,U,15,0,35,52000,W,7,O,0,10,0,0.83,0,62,A,0,1,0,0,0,1,0,0,0,N,0,62,62,49
29457,54,100,14,S,F,M,5,Y,65,100,100,182000,W,9,E,1,3,82,0.71,6,30,I,0,3,0,1,0,4,0,1,0,N,0,129,50,37
25183,34,100,14,S,F,M,5,Y,100,100,0,55000,B,2,A,1,0,118,0.63,7,7,F,1,2,0,1,1,2,1,1,0,Y,1,109,109,72
41676,62,0,1,S,M,S,1,U,35,25,25,61000,W,3,O,0,9,42.09,0.92,2,110,K,0,0,1,0,0,1,0,0,0,N,0,109,109,84
17539,49,100,1,S,M,M,4,Y,100,25,25,60000,W,4,O,0,8,57,0.79,3,118,A,0,1,0,0,0,1,0,0,0,N,0,152,118,57
44219,43,0,6,M,F,S,1,Y,35,25,15,59000,M,9,E,0,3,0,0,1,27,A,0,1,0,0,0,1,0,0,0,N,0,27,27,13
9843,62,100,14,S,F,M,2,N,25,0,35,43000,B,2,E,2,4,38.94,0.43,3,34,A,0,2,1,0,0,3,0,0,0,N,0,288,41,25
8855,73,100,8,S,M,M,2,Y,65,35,35,67000,M,4,E,1,6,18.97,0.53,1,62,1,0,0,0,1,0,1,0,0,0,N,0,63,63,27
13525,64,100,4,S,F,M,6,N,35,0,45,84000,W,2,E,1,3,58,0.69,3,68,1,0,0,0,1,0,1,0,0,0,N,0,127,36,8
20864,33,100,4,S,M,M,3,Y,100,0,0,112500,W,3,O,0,5,14.97,1.25,1,53,A,0,1,0,0,0,1,0,0,0,N,0,53,53,41
36283,46,100,6,S,F,S,1,U,15,15,15,40000,W,4,A,0,1,25,0.39,2,18,A,0,2,0,0,1,1,0,0,0,N,0,70,18,5
38563,78,100,6,S,F,M,6,Y,15,100,35,37000,H,3,E,0,1,0,0,1,20,A,1,1,0,0,0,1,0,1,0,N,0,20,20,6
35239,35,100,6,S,F,S,5,Y,100,100,100,122000,W,3,O,0,10,0,0.42,0,81,A,0,1,0,0,0,1,0,0,0,N,0,81,81,68
19249,44,100,10,S,F,S,1,Y,0,0,0,62500,U,2,B,0,8,32,0.4,2,91,0,1,0,0,2,0,2,0,1,0,N,0,94,94,57
2232,53,70,4,S,M,S,4,Y,100,65,100,73000,W,9,O,0,4,12,0.67,2,49,A,0,2,0,0,0,2,0,0,0,N,0,49,49,36
31709,66,100,14,S,F,M,5,Y,100,45,45,40000,R,2,E,0,4,7,0.14,3,49,A,1,1,0,0,0,1,1,0,0,Y,1,53,49,16
29351,44,100,1,S,F,M,4,Y,0,100,0,40000,M,1,E,0,5,85,0.77,3,42,0,1,3,0,0,0,3,0,1,0,N,0,85,42,29
35006,59,100,14,S,F,M,6,Y,0,0,100,135000,W,3,O,0,10,20,1.11,2,85,A,0,2,0,0,0,2,0,0,0,N,0,85,85,76
15151,58,100,8,S,M,S,1,Y,45,0,100,217000,W,9,O,1,6,70,0.81,4,69,A,0,1,0,1,0,3,0,0,0,Y,1,96,96,59
2641,76,100,14,S,F,M,5,Y,0,0,100,80000,R,8,E,1,6,100,0.64,6,61,A,0,1,0,1,0,2,0,0,0,N,0,336,61,5
10172,50,100,14,S,F,M,6,Y,100,0,100,94000,W,3,A,4,2,183.82,0.77,11,14,2,2,2,0,3,1,4,1,1,0,N,0,275,81,44
10173,70,100,14,S,F,M,2,N,25,0,35,96000,W,3,E,0,4,72.47,0,5,36,A,0,2,1,1,0,4,0,0,0,N,0,36,36,29
2496,58,100,2,S,F,S,2,Y,0,0,15,57000,W,2,E,1,5,12.97,1.22,2,36,A,0,2,0,0,0,1,0,1,0,Y,1,66,66,30
630,33,20,3,M,F,M,2,N,0,15,15,61000,M,9,E,0,3,31,0.78,3,38,A,0,2,0,0,0,2,0,0,0,N,0,52,38,25
31590,45,100,10,S,F,M,2,Y,75,85,65,35000,W,2,E,0,1,65.97,0.9,5,11,A,0,3,0,1,0,4,0,0,0,N,0,126,117,89
20118,47,100,14,S,F,M,3,Y,65,65,100,214000,W,9,O,0,8,22,0.92,1,67,4,0,0,0,1,0,1,0,0,0,N,0,70,70,45
20129,76,100,14,S,F,S,6,Y,100,35,45,28000,B,1,O,0,8,22,1.83,1,70,A,0,1,0,0,0,1,0,0,0,N,0,70,70,58
18295,66,100,14,S,F,M,3,N,25,0,35,71000,W,4,O,0,8,0,0.89,0,103,A,0,1,0,0,0,1,0,0,0,N,0,123,103,62
44145,35,0,4,M,F,S,1,Y,0,0,0,20000,R,4,E,0,3,0,0,1,33,A,0,1,0,0,0,1,0,0,0,N,0,33,33,19
31469,35,100,3,S,M,M,4,Y,100,100,65,25000,M,4,O,0,9,120,1.26,3,104,A,0,3,0,0,0,3,0,0,0,N,0,121,121,84
14980,59,100,6,S,F,M,2,N,35,0,35,105000,M,7,E,1,4,93.97,0.74,6,25,1,0,1,0,2,0,3,0,0,0,N,0,85,48,11
20716,47,100,7,S,F,M,3,N,0,65,45,150000,B,3,O,0,4,0,0,1,57,A,0,1,0,0,0,1,0,0,0,N,0,57,57,43
37037,45,100,7,S,M,S,4,Y,25,35,25,140000,W,9,E,0,7,116.91,1.62,2,63,A,0,2,0,0,0,2,0,0,0,N,0,63,63,27
32134,33,100,2,S,F,M,2,U,45,25,35,85000,B,5,O,0,7,27.98,0.47,3,74,A,0,2,0,0,0,2,0,0,0,N,0,92,74,62
3072,59,100,14,S,M,M,5,N,0,0,0,1.00E+05,R,7,E,3,1,175.62,0.86,20,9,A,0,3,0,0,0,3,0,0,0,Y,5,286,55,21
31851,58,100,14,S,F,M,6,Y,100,55,100,53000,W,4,A,0,1,274.51,1.07,10,11,F,0,3,1,0,2,3,0,0,0,N,0,224,109,72
15734,56,100,6,S,F,M,4,Y,0,0,100,72000,M,3,O,1,8,20,0.56,1,81,1,0,0,0,1,0,1,0,0,0,N,0,82,82,45
388,57,20,1,M,F,S,1,U,45,15,15,36000,M,3,E,0,5,147.81,0,6,31,A,0,2,0,0,0,2,0,0,0,N,0,254,45,32
11947,56,100,6,S,F,M,3,Y,100,0,45,216000,W,9,E,1,5,19,0,2,41,A,0,1,0,1,0,2,0,0,0,N,0,209,137,112
34661,59,100,14,S,M,S,2,Y,100,0,35,71000,B,5,E,0,4,0,0,1,32,A,0,1,0,0,0,1,0,0,0,N,0,32,32,20
1966,67,70,1,S,F,S,1,U,0,0,0,62500,U,3,O,0,14,38,0.79,2,124,A,0,1,0,0,0,1,0,0,0,N,0,151,124,92
20395,58,100,14,S,M,M,6,Y,0,0,0,174000,M,3,O,0,9,22,0.92,1,63,A,0,1,0,0,0,1,0,0,0,N,0,63,63,39
20736,32,100,1,S,F,S,1,Y,15,0,35,15000,R,1,B,0,5,12,0.15,2,49,A,1,2,0,0,0,2,0,1,0,N,0,56,49,36
24224,42,100,14,S,F,M,6,Y,65,100,100,74000,W,3,E,2,3,97.97,0.68,8,39,2,0,0,0,2,0,3,0,0,0,N,0,125,66,30
28759,62,100,14,S,F,M,5,Y,45,45,35,175000,W,9,E,0,4,20,0.56,1,55,1,1,0,0,1,0,1,0,1,0,N,0,58,58,19
5408,61,100,14,S,F,M,3,N,45,45,35,107000,M,5,E,2,3,59,0.46,3,46,7,1,0,0,2,0,2,0,1,0,N,0,96,51,11
28361,76,100,14,S,M,S,2,N,45,0,35,61000,M,3,E,0,5,39,0.56,2,49,2,0,0,0,1,0,1,0,0,0,N,0,168,51,14
28710,69,100,14,S,M,M,3,N,15,0,45,121000,M,3,O,0,7,33,0.92,1,109,A,0,1,1,0,0,2,0,0,0,N,0,109,109,73
39537,55,100,13,S,F,M,2,Y,65,45,100,137000,W,4,E,0,0,50,1.6,3,22,A,0,2,0,0,0,2,0,0,0,N,0,38,38,21
7630,55,100,14,S,F,M,5,Y,65,55,100,27000,W,2,C,2,8,26,0.29,2,101,0,1,1,0,0,0,1,1,0,0,N,0,109,101,54
39409,57,100,14,S,F,S,3,Y,100,0,0,30000,R,1,E,0,3,17.11,1.07,2,35,A,0,2,0,0,0,2,0,0,0,N,0,35,35,25
5110,65,100,13,S,M,M,3,N,45,45,45,69000,W,2,E,5,3,66.98,0.4,7,36,A,1,2,0,0,0,3,0,0,0,N,0,36,36,23
7438,72,100,14,S,F,M,3,N,45,45,35,117000,R,4,E,3,5,163.36,0.67,10,38,A,0,4,0,0,0,4,0,0,0,N,0,243,82,8
30918,45,100,3,M,M,S,3,Y,0,0,0,15000,U,2,O,0,7,57,1.58,3,117,A,0,1,0,0,0,1,0,0,0,N,0,138,117,114
33356,40,100,8,S,F,M,5,Y,100,100,85,139000,W,9,B,0,1,15.97,0.53,1,108,F,0,1,0,0,0,1,0,1,0,N,0,108,108,95
8640,50,100,14,S,F,M,3,Y,35,0,100,108000,U,4,A,1,2,19.99,0.55,2,11,A,0,3,0,0,1,2,0,0,0,N,0,35,35,22
924,52,30,6,M,M,S,3,U,35,25,25,22000,U,1,E,0,2,0,0,1,17,A,0,1,0,0,0,1,0,0,0,N,0,17,17,4
3970,50,100,6,M,F,S,2,U,25,25,45,29000,W,2,O,2,7,36.97,0.71,2,75,2,0,0,0,3,0,3,0,0,0,N,0,232,97,84
33816,39,100,11,S,F,M,6,Y,100,100,100,141000,H,7,E,0,5,54,1.01,1,35,1,0,1,0,1,0,2,0,0,0,N,0,62,37,23
493,45,20,1,S,M,S,1,Y,0,0,0,30000,W,2,E,0,10,113.94,1.58,2,72,A,0,2,0,0,0,2,0,0,0,N,0,72,72,35
25637,33,100,10,S,M,S,4,Y,100,100,0,62500,U,2,O,1,10,19.97,0.62,2,102,A,0,3,0,0,0,4,0,0,0,N,0,111,102,73
30067,76,100,1,S,F,M,4,N,0,0,0,250000,R,4,O,0,6,72.97,0.71,4,80,A,0,2,0,0,0,2,0,0,0,N,0,172,156,100
12019,57,100,14,S,F,M,3,Y,100,15,35,123000,W,4,O,2,10,55,0.56,3,113,1,0,0,0,1,0,1,0,0,0,Y,1,199,114,78
3037,77,100,14,M,M,M,3,N,25,0,35,136000,W,4,O,0,13,133.94,NA,11,149,A,0,1,0,0,0,1,0,0,0,N,0,360,149,101
42121,49,0,6,S,F,S,1,N,25,15,45,32000,U,2,E,0,0,52,1.53,3,17,A,0,3,0,0,0,3,0,0,0,N,0,18,18,5
7185,51,100,14,S,F,M,5,Y,100,100,100,206000,W,8,O,3,13,54.97,0.79,3,183,1,0,0,1,1,0,2,0,0,0,N,0,186,132,107
13938,52,100,14,S,F,M,3,N,0,0,45,48000,W,6,O,1,14,144.72,0.79,9,121,1,0,0,1,1,0,2,0,0,0,N,0,275,122,98
1953,61,70,1,S,F,M,3,Y,0,0,100,87500,M,6,O,0,12,79.9,0.76,5,122,A,0,3,0,0,0,3,0,0,0,N,0,214,122,98
2186,36,70,10,S,M,S,3,Y,45,65,45,5000,B,4,E,0,4,141.44,1.57,3,35,A,0,3,0,0,0,3,0,0,0,N,0,57,57,7
7268,50,100,11,S,F,M,4,N,45,45,45,67000,W,2,O,2,9,62,0.72,3,104,2,0,1,0,2,0,3,0,0,0,N,0,111,111,75
292,35,20,3,M,F,S,1,U,45,15,35,112000,U,9,E,0,1,45,1.25,3,18,A,0,1,0,1,0,2,0,0,0,N,0,30,18,15
42758,73,0,3,S,F,S,3,U,15,35,45,106000,M,9,E,0,5,68.58,0.67,3,35,A,2,5,0,0,0,3,0,4,0,N,0,35,35,31
29139,48,100,8,S,F,M,3,Y,65,0,100,225000,W,9,C,0,10,35.46,0.73,6,71,A,1,2,0,0,0,2,1,0,0,N,0,312,113,97
17229,30,100,7,S,F,M,3,Y,65,100,100,113000,W,4,O,0,7,86.99,0.96,5,68,A,0,4,0,0,0,4,0,0,0,N,0,186,68,53
19982,44,100,1,S,F,M,6,Y,100,100,100,51000,M,2,O,0,3,13.26,0.68,1,52,A,0,0,1,0,0,1,0,0,0,N,0,73,52,41
12447,63,100,2,S,F,M,3,Y,25,0,35,28000,R,2,E,0,5,111.98,1.3,7,34,A,0,4,0,0,0,3,0,1,0,N,0,62,39,11
8996,67,100,14,S,F,M,5,Y,100,100,100,19000,M,2,E,1,3,19,0.53,1,48,5,0,0,0,1,0,1,0,0,0,N,0,51,51,12
13314,77,100,10,S,F,M,3,N,45,45,35,23000,M,4,O,0,12,189.65,NA,14,140,A,0,3,1,0,0,4,0,0,0,N,0,279,140,114
21843,50,100,3,S,F,S,2,Y,45,15,75,6000,U,1,E,0,3,0,0.56,0,28,A,0,1,0,0,0,1,0,0,0,N,0,28,28,13
19559,37,100,3,S,F,M,3,Y,0,100,0,62500,U,4,O,0,10,0,0.42,0,82,A,0,1,0,0,0,1,0,0,0,N,0,82,82,70
37804,24,100,2,S,F,S,2,Y,100,25,15,77000,U,1,E,0,2,0,0,3,7,A,0,2,0,0,0,2,0,0,0,N,0,56,56,31
22114,73,100,10,S,M,M,5,Y,45,45,45,60000,U,2,E,0,0,0,0,1,18,A,0,1,0,0,0,1,0,0,0,N,0,18,18,4
22268,47,100,14,S,F,M,5,Y,65,100,100,38000,W,2,B,0,10,103.3,1.53,6,61,S,0,4,0,0,0,3,0,1,0,N,0,252,102,89
26466,36,100,5,M,F,S,1,U,45,35,45,5000,M,2,O,0,8,70,1.11,4,90,5,0,2,0,1,0,3,0,0,0,N,0,102,94,65
31877,40,100,1,S,F,M,4,Y,0,100,100,45000,H,2,E,0,4,142,1.47,4,34,A,0,5,0,0,0,4,0,0,1,N,0,183,36,23
32540,44,100,11,S,F,M,5,Y,100,100,100,121000,M,4,B,0,0,25,0.4,2,11,S,0,1,0,1,0,1,0,2,0,N,0,119,119,95
22102,56,100,1,S,F,M,6,Y,100,100,35,38000,W,4,E,0,1,179.65,0,2,19,A,0,2,0,0,0,1,1,0,0,N,0,19,19,5
9084,52,100,6,S,F,M,3,Y,100,0,45,43000,U,4,E,0,4,42,0.7,2,62,F,0,1,0,0,0,1,0,1,0,N,0,81,62,33
21232,48,100,7,S,F,M,2,N,0,0,45,29000,H,6,E,0,4,17,0.32,2,42,0,1,0,0,2,0,2,1,0,0,N,0,45,45,18
22093,74,100,14,S,F,M,2,Y,100,0,45,82000,R,2,E,0,1,0,0,1,19,A,0,1,0,0,0,1,0,0,0,N,0,19,19,5
87,54,20,2,M,F,M,3,Y,0,0,0,62500,U,2,A,0,0,114,0.71,7,14,A,0,1,0,1,1,1,0,0,0,Y,1,85,85,73
9828,55,100,14,S,F,M,4,Y,100,45,45,98000,W,4,E,2,4,132.38,0.8,9,37,A,1,2,0,2,0,4,0,1,0,N,0,69,69,33
12495,65,100,14,S,M,M,3,Y,35,0,100,20000,U,2,A,2,4,449,3.12,15,28,A,0,2,0,0,1,1,0,0,0,N,0,137,120,89
13291,74,100,1,S,F,M,2,N,0,0,35,39000,M,2,A,2,2,64,0.37,5,18,I,0,2,0,1,1,2,0,0,0,N,0,142,39,25
1023,57,40,8,M,M,S,1,U,15,25,15,45000,U,4,E,0,7,56,1.17,1,63,A,0,1,0,0,0,1,0,0,0,N,0,63,63,15
8711,54,100,11,S,F,M,4,N,0,0,45,79000,W,3,A,1,5,42.95,0.39,3,71,F,1,2,0,0,1,2,1,0,0,N,0,72,71,35
29086,50,100,1,S,F,M,5,Y,65,0,100,164000,W,9,E,0,3,21.5,0.67,4,28,A,0,2,0,1,0,3,0,0,0,N,0,312,64,49
23571,43,100,12,S,M,M,4,Y,100,75,100,195000,W,7,O,1,6,57,0.79,2,118,A,0,1,0,0,0,1,0,0,0,N,0,138,118,91
29609,50,100,14,S,F,M,6,Y,45,45,45,165000,W,8,O,0,11,38,NA,2,133,A,0,1,0,0,0,1,0,0,0,N,0,148,133,101
17299,49,100,14,S,F,M,4,Y,45,75,100,95000,W,3,O,0,5,87.98,0.93,6,50,A,0,3,0,0,0,3,0,0,0,N,0,123,81,57
12268,58,100,5,S,F,M,2,N,45,45,45,360000,W,9,E,1,0,20,0,2,23,A,0,1,0,1,0,2,0,0,0,N,0,23,23,10
32823,68,100,2,M,F,S,3,Y,0,15,0,53000,W,4,A,0,9,71,1.39,4,62,A,0,2,0,0,1,1,0,0,0,N,0,NA,104,90
39271,39,100,10,S,M,M,4,Y,45,75,75,91000,W,3,E,0,5,66,1.83,1,40,A,0,1,0,0,0,1,0,0,0,N,0,40,40,3
19545,71,100,14,S,F,M,4,N,0,15,65,160000,W,5,O,0,10,0,0.42,0,83,A,0,1,0,0,0,1,0,0,0,N,0,83,83,70
5056,50,100,14,S,F,M,6,Y,45,55,100,66000,B,4,O,2,14,83.95,NA,3,167,A,0,1,0,0,0,1,0,0,0,N,0,198,167,85
41954,56,0,4,S,F,M,6,Y,100,45,35,37000,U,2,E,0,5,2,0.11,1,39,A,0,1,0,0,0,2,0,0,0,N,0,39,39,28
28208,46,100,14,S,F,M,3,Y,65,55,45,80000,M,6,O,0,6,0,0.46,0,62,1,0,1,0,1,0,2,0,0,0,N,0,64,64,49
20258,48,100,7,S,M,M,4,Y,45,100,45,264000,B,3,O,0,6,0,0.56,0,66,A,0,1,0,0,0,1,0,0,0,N,0,66,66,49
4384,49,100,1,S,M,M,2,N,45,65,45,147000,B,6,O,1,6,114.88,1.5,6,116,1,0,2,0,2,0,4,0,0,0,N,0,132,132,118
4199,70,100,14,S,F,S,4,Y,45,45,100,91000,M,5,E,5,2,70.97,0.38,7,22,A,2,1,0,0,0,3,0,0,0,N,0,29,29,15
37059,34,100,7,S,F,M,4,Y,100,75,65,181000,W,5,O,0,4,14.4,0.55,3,55,A,0,3,0,0,0,3,0,0,0,N,0,62,62,50
36741,40,100,14,M,M,M,3,N,35,0,35,34000,M,2,E,0,6,113.94,1.58,2,65,A,0,2,0,0,0,2,0,0,0,N,0,65,65,29
14940,69,100,14,S,F,M,3,Y,0,100,35,90000,R,3,E,1,3,247.82,0.18,6,37,A,1,1,0,0,0,1,0,0,0,Y,1,243,37,22
6291,60,100,12,S,M,M,2,U,35,0,35,129000,W,7,O,0,13,79.97,NA,5,154,U,0,0,1,1,0,2,0,0,0,N,0,192,156,107
38086,31,100,5,S,M,S,6,Y,100,15,15,112000,U,7,E,0,3,66,1.83,1,52,A,0,1,0,0,0,1,0,0,0,N,0,52,52,15
38229,59,100,14,S,F,M,2,N,45,45,35,78000,W,3,O,0,3,0,0.56,0,51,A,0,1,0,0,0,1,0,0,0,N,0,51,51,37
35900,35,100,10,S,F,M,2,Y,100,75,65,128000,W,3,O,0,4,24,0.6,4,49,A,0,4,0,0,0,4,0,0,0,N,0,49,49,36
31516,56,100,1,M,F,M,2,U,35,0,35,86000,W,2,E,0,3,35,0.83,3,27,A,0,2,0,0,0,2,0,0,0,N,0,128,101,89
36545,61,100,1,S,F,S,4,Y,100,0,0,150000,W,4,O,0,8,36.97,0.69,2,63,A,0,1,0,2,0,3,0,0,0,N,0,63,63,49
17216,71,100,4,M,F,S,1,N,45,35,35,6000,R,3,E,0,1,14,0.7,1,15,A,0,2,0,0,0,2,0,0,0,N,0,189,19,6
33992,37,100,3,S,M,M,3,Y,100,100,65,421000,U,9,O,0,7,0,0.92,0,91,A,0,1,0,0,0,1,0,0,0,N,0,102,91,73
7358,54,100,5,S,F,M,6,Y,35,100,100,105000,M,5,B,3,2,63,0.43,3,94,0,2,0,0,1,0,1,0,1,0,N,0,120,107,95
4096,66,100,14,S,F,M,2,Y,45,45,100,16000,U,3,E,2,4,47,0.44,3,40,A,2,0,0,1,0,2,0,1,0,N,0,258,54,17
7672,71,100,9,S,M,M,3,N,0,0,15,154000,R,6,A,4,4,142,0.94,6,31,A,0,2,0,0,1,1,0,0,0,N,0,108,106,59
22406,43,100,4,S,F,M,4,Y,75,100,100,69000,M,6,O,1,9,32.97,0.69,3,111,A,0,2,0,0,0,2,0,0,0,N,0,132,119,107
23881,47,100,4,S,F,M,6,Y,55,25,100,5.00E+05,B,9,O,0,6,78,1.09,3,94,A,0,2,0,0,0,3,0,0,0,N,0,146,126,100
20456,72,100,14,S,F,M,5,Y,100,45,45,19000,M,7,O,0,10,22,0.92,1,62,A,0,1,0,0,0,1,0,0,0,N,0,62,62,38
18893,45,100,14,M,F,M,6,Y,100,100,100,107000,H,5,O,0,7,0,0.92,0,104,A,0,1,0,0,0,1,0,0,0,N,0,104,104,91
15867,51,100,5,S,F,M,6,Y,65,0,100,170000,W,6,E,0,5,46,0.86,4,28,A,0,3,0,0,0,3,0,0,0,N,0,35,28,14
13357,48,100,6,S,F,S,2,Y,45,100,100,64000,W,3,O,0,9,38,0.79,2,135,2,0,0,0,1,0,2,0,0,0,N,0,135,115,87
25329,41,100,9,S,F,M,4,Y,100,100,100,215000,W,9,O,1,8,19,0.53,1,118,1,0,0,0,1,0,1,0,0,0,N,0,120,120,84
41580,79,0,10,S,F,S,5,N,45,45,45,118000,W,3,E,0,5,80,1.17,3,39,A,0,2,0,0,0,2,0,0,0,N,0,140,140,116
43494,50,0,3,S,M,M,6,Y,100,0,0,114000,M,3,O,0,7,30.24,0.92,2,68,A,0,2,0,0,0,2,0,0,0,N,0,68,68,44
21823,48,100,5,S,F,S,1,Y,25,35,35,95000,U,5,E,0,1,0,0.43,0,22,A,0,2,0,0,0,2,0,0,0,N,0,22,22,9
38583,48,100,1,M,M,M,2,N,35,0,45,35000,M,2,E,0,3,86,1.87,2,26,A,0,2,0,0,0,2,0,0,0,N,0,48,48,10
30689,60,100,14,S,M,M,2,N,45,45,45,62000,M,2,B,0,3,0,0.67,0,46,G,1,1,0,0,0,1,0,1,0,N,0,146,89,72
18348,57,100,14,S,M,M,4,Y,0,0,100,175000,W,9,O,0,13,19,1.58,1,123,A,0,1,0,0,0,1,0,0,0,N,0,123,123,112
7966,72,100,5,S,F,M,2,N,25,0,35,7000,H,2,E,1,4,50,0.68,3,52,A,0,1,0,0,0,1,0,0,0,N,0,99,52,25
