CustomerID,Age,HomeOwner,ResidenceLength,DwellingType,Gender,Marital,HouseholdSize,ChildPresent,Child0-5,Child6-12,Child13-18,Income,Occupation,HomeValue,MagazineStatus,PaidDirectMailOrders,YearsSinceLastOrder,TotalAmountPaid,DollarsPerIssue,TotalPaidOrders,MonthsSinceLastPayment,LastPaymentType,UnpaidMagazines,PaidCashMagazines,PaidReinstateMagazines,PaidCreditMagazines,ActiveSubscriptions,ExpiredSubscriptions,RequestedCancellations,NoPayCancellations,PaidComplaints,GiftDonor,NumberGiftDonations,MonthsSince1stOrder,MonthsSinceLastOrder,MonthsSinceExpire,Renewal
43622,41,0,4,S,M,M,6,Y,35,75,45,71000,B,2,E,0,6,112,1.17,2,62,A,0,2,0,0,0,2,0,0,0,N,0,62,62,14,0
43623,38,0,2,S,F,M,4,Y,100,35,45,96000,W,3,O,0,4,14.4,0.38,3,55,A,0,3,0,0,0,4,0,0,0,N,0,62,62,50,0
43624,27,0,7,S,F,M,4,Y,100,100,45,55000,H,5,O,0,5,14.4,0.55,3,55,A,0,3,0,0,0,3,0,0,0,N,0,62,62,50,0
43627,63,0,9,M,F,M,5,N,0,0,0,30000,U,5,E,0,6,147.91,1.3,3,61,A,0,3,0,0,0,3,0,0,0,N,0,62,62,14,0
43628,29,0,1,S,F,M,4,Y,100,100,0,15000,W,9,E,0,2,56,0.34,2,19,A,0,2,0,0,0,2,0,1,0,N,0,60,60,10,0
43629,50,0,8,S,F,S,1,Y,35,15,75,23000,U,3,E,0,3,83,2.13,3,36,A,0,1,0,0,0,1,0,0,0,N,0,62,36,22,0
43630,30,0,9,S,F,M,4,Y,100,100,15,134000,B,3,A,0,1,14.4,0.29,3,55,F,0,3,0,0,1,3,0,0,0,N,0,62,62,49,0
43631,64,0,14,S,F,S,6,Y,100,35,45,26000,W,1,O,0,3,12,0.29,2,57,F,0,2,0,0,0,3,0,0,0,N,0,57,57,43,0
43633,33,0,1,S,F,M,2,Y,100,100,0,62500,H,2,E,0,5,6,0.25,1,38,F,0,1,0,0,0,1,0,1,0,N,0,38,38,24,0
43634,53,0,1,S,F,S,1,N,25,25,25,10000,M,1,E,0,9,56,1.17,1,62,A,0,1,0,0,0,1,0,0,0,N,0,62,62,8,0
43635,45,0,1,S,M,M,NA,Y,35,15,75,34000,U,2,E,0,10,117,1.62,2,62,A,0,2,0,0,0,2,0,0,0,N,0,62,62,25,0
43636,56,0,1,S,F,S,3,Y,100,55,65,5000,M,4,E,0,0,56,1.1,2,6,A,0,2,0,0,0,2,0,0,0,N,0,62,62,13,0
43637,32,0,1,M,F,S,1,U,35,15,15,29000,U,6,E,0,6,112,1.18,2,62,A,0,2,0,0,0,2,0,0,0,N,0,62,62,10,0
43639,42,0,4,S,F,S,4,Y,25,100,15,5000,M,3,E,0,9,56,1.17,1,62,A,0,1,0,0,0,1,0,0,0,N,0,62,62,13,0
43640,34,0,5,S,M,S,4,Y,45,15,15,8000,H,2,E,0,9,56,1.17,1,62,A,0,1,0,0,0,1,0,0,0,N,0,62,62,13,0
43642,44,0,6,M,M,S,1,Y,25,15,45,21000,U,2,E,0,7,56,1.17,1,62,A,0,1,0,0,0,1,0,0,0,N,0,62,62,13,0
43644,61,0,1,S,F,S,2,U,25,0,35,47000,H,2,E,0,4,77,1.44,2,35,A,0,3,0,0,0,2,0,1,0,N,0,35,35,3,0
43645,45,0,5,S,F,S,2,Y,0,15,15,7000,U,2,E,0,4,20,0.28,1,60,A,0,1,0,0,0,1,0,0,0,N,0,61,60,25,0
43646,48,0,12,S,F,M,4,Y,45,35,45,95000,M,4,E,0,7,22,0.92,1,61,A,0,1,0,0,0,1,0,0,0,N,0,61,61,29,0
43648,32,0,4,S,F,M,5,Y,100,0,0,62500,U,5,E,0,5,56,1.04,1,61,F,0,1,0,0,0,2,0,0,0,N,0,61,61,13,0
43649,36,0,10,S,F,M,3,Y,35,75,100,45000,B,1,E,0,3,0,0,3,36,A,0,3,0,0,0,3,0,0,0,N,0,36,36,22,0
43651,38,0,3,M,F,S,3,Y,0,0,0,25000,U,9,E,0,4,0.05,0,10,40,A,0,7,0,0,0,7,0,0,0,N,0,50,50,37,0
43652,55,0,9,S,F,M,4,N,25,0,45,127000,W,3,E,0,0,40,0.44,3,22,A,0,3,0,0,0,3,0,0,0,N,0,61,60,25,0
43657,39,0,3,S,F,S,4,Y,100,15,100,28000,W,3,E,0,7,115.91,1.76,2,61,A,0,2,0,0,0,2,0,0,0,N,0,61,61,13,0
43658,60,0,1,M,F,M,4,Y,25,15,100,5000,R,2,E,0,8,116,1.76,2,61,A,0,2,0,0,0,2,0,0,0,N,0,61,61,13,0
43659,26,0,4,S,M,S,3,Y,100,55,65,68000,B,3,E,0,8,56,1.17,1,61,A,0,1,0,0,0,1,0,0,0,N,0,61,61,13,0
43660,22,0,1,M,M,S,3,Y,0,100,25,21000,M,3,E,0,3,56,0.7,1,61,0,1,1,0,0,0,1,0,1,0,N,0,61,58,13,0
43661,50,0,1,M,F,S,2,Y,100,100,0,30000,U,9,E,0,3,66,1.62,1,55,S,0,1,2,0,0,1,0,2,0,N,0,60,60,25,0
43663,22,0,1,S,F,S,1,U,25,25,15,81000,W,4,E,0,5,101.91,1.89,2,59,A,0,2,0,0,0,2,0,0,0,N,0,60,60,24,0
43665,56,0,13,S,M,S,3,Y,0,0,100,30000,M,2,A,0,4,173.91,1.93,3,33,A,0,3,0,0,1,2,0,0,0,N,0,60,60,24,0
43666,33,0,1,M,F,S,1,Y,25,15,35,30000,W,3,A,0,4,133,1.6,4,32,A,0,3,0,0,1,2,0,0,0,Y,1,60,51,12,0
43667,29,0,7,S,F,M,3,Y,15,100,25,60000,H,5,O,0,5,0,0,1,60,A,0,1,0,0,0,1,0,0,0,N,0,60,60,47,0
43668,25,0,5,M,F,S,3,Y,100,0,0,20000,U,2,E,0,5,72.97,1.04,2,57,F,0,2,0,0,0,2,0,1,0,N,0,57,57,7,0
43669,39,0,14,S,F,S,3,Y,100,100,100,5000,W,3,E,0,3,42,0.5,3,32,A,0,2,0,0,0,2,0,0,0,N,0,60,56,10,0
43670,55,0,9,U,F,M,3,Y,0,0,100,62500,U,6,O,0,5,22,0.92,1,60,A,0,1,0,0,0,1,0,0,0,N,0,60,60,36,0
43671,36,0,1,M,F,S,2,Y,100,100,25,33000,W,5,E,0,3,0,0.13,0,38,F,2,1,0,0,0,1,0,2,0,N,0,38,38,24,0
43672,26,0,1,S,F,S,1,U,0,0,0,17500,W,1,E,0,3,90,1.25,2,60,A,0,2,0,0,0,2,0,0,0,N,0,60,60,11,0
43673,28,0,1,M,F,S,4,Y,100,100,15,5000,H,2,E,0,4,56,0.93,1,60,F,0,1,0,0,0,2,0,0,0,N,0,60,60,10,0
43674,68,0,14,S,F,M,2,N,25,25,35,102000,M,3,E,0,5,56,1.17,1,60,A,0,1,0,0,0,1,0,0,0,N,0,60,60,11,0
43675,19,0,1,S,F,M,2,N,0,0,0,12500,H,4,E,0,5,0,0.1,0,36,A,0,1,0,0,0,1,0,0,0,N,0,60,36,23,0
43676,26,0,7,S,M,M,2,Y,0,0,0,42500,U,3,E,0,4,56,1.17,1,60,A,0,1,0,0,0,1,0,0,0,N,0,60,60,11,1
43677,31,0,1,M,F,M,3,Y,100,100,65,68000,M,3,E,0,3,56,1.17,1,60,A,0,1,0,0,0,1,0,0,0,N,0,60,60,4,0
43678,44,0,1,S,M,S,1,U,0,35,35,57000,W,3,E,0,5,22,0.92,1,NA,5,0,0,0,1,0,1,0,0,0,N,0,60,60,31,0
43679,32,0,1,M,F,S,2,Y,0,0,0,15000,W,4,E,0,5,56,1.17,1,60,A,0,1,0,0,0,1,0,0,0,N,0,60,60,11,0
43681,48,0,1,S,F,S,3,Y,15,0,45,32000,M,2,E,0,4,141,1.33,2,58,A,0,2,0,0,0,2,0,0,0,N,0,60,60,10,0
43682,36,0,1,S,F,S,3,Y,0,75,100,30000,B,2,O,0,3,15,0.56,3,55,A,0,3,0,0,0,3,0,0,0,N,0,60,60,47,0
43683,49,0,14,S,F,M,5,Y,100,55,45,42000,H,2,E,0,5,14.99,0.5,2,47,F,0,2,0,0,0,3,0,0,0,N,0,60,60,46,0
43684,36,0,7,S,M,S,2,Y,35,25,35,52000,W,2,E,0,4,66,1.83,1,60,A,0,1,0,0,0,1,0,0,0,N,0,60,60,23,0
43686,70,0,13,M,M,S,2,U,15,0,45,38000,W,7,O,0,3,0,0,1,60,A,0,1,0,0,0,1,0,0,0,N,0,60,60,48,0
43688,55,0,9,S,F,S,3,N,0,0,0,62500,W,6,E,0,1,0,0.4,0,19,A,0,1,0,0,0,1,0,0,0,N,0,60,19,6,0
43689,31,0,6,S,F,S,1,U,35,35,15,124000,B,9,O,0,4,0,0,1,60,A,0,1,0,0,0,1,0,0,0,N,0,60,60,47,0
43690,26,0,1,M,F,M,3,Y,100,0,0,15000,U,6,O,0,4,0,0.79,0,59,A,0,1,0,0,0,1,0,0,0,N,0,59,59,46,0
43691,54,0,1,S,F,S,1,N,25,35,35,18000,H,4,O,0,3,0,0,1,59,A,0,1,0,0,0,1,0,0,0,N,0,59,59,46,0
43692,39,0,1,S,F,S,4,U,35,35,15,14000,M,1,O,0,4,14,1.17,1,59,A,0,1,0,0,0,1,0,0,0,N,0,59,59,47,0
43693,48,0,14,M,F,M,1,Y,0,0,100,20000,U,2,O,0,4,22,1.83,1,59,A,0,1,0,0,0,1,0,0,0,N,0,59,59,47,0
43694,50,0,1,S,M,S,1,Y,25,100,35,8000,U,2,E,0,4,126,1.63,2,40,A,0,3,0,0,0,2,0,1,0,N,0,40,40,3,0
43695,33,0,1,M,F,M,2,Y,100,0,0,62500,U,2,O,0,3,15,0.56,3,55,A,0,3,0,0,0,3,0,0,0,N,0,59,59,47,0
43696,24,0,4,S,F,S,1,U,15,25,25,30000,B,2,E,0,4,66,1.86,1,58,S,0,2,0,0,0,1,0,1,0,N,0,59,59,16,1
43698,40,0,3,S,F,M,2,Y,15,35,35,8000,U,2,E,0,4,24,1,1,59,A,0,1,0,0,0,1,0,0,0,N,0,59,59,34,0
43699,34,0,1,S,F,M,5,Y,100,100,100,81000,B,3,A,0,5,0,0.14,2,59,A,0,2,0,0,1,1,0,0,0,N,0,62,62,49,0
43700,28,0,1,M,F,S,2,Y,15,75,35,38000,U,5,E,0,1,136,1.45,3,23,A,0,2,0,0,0,2,0,0,0,N,0,59,59,10,0
43701,34,0,1,S,F,M,3,Y,0,100,100,15000,M,2,O,0,5,0,0.56,0,51,A,0,1,0,0,0,1,0,0,0,N,0,51,51,37,0
43702,52,0,1,M,U,S,2,Y,100,0,0,15000,U,3,E,0,5,56,1.17,1,59,A,0,1,0,0,0,1,0,0,0,N,0,59,59,10,0
43707,41,0,1,S,F,S,1,Y,35,45,45,30000,U,2,E,0,4,56,1.17,1,59,A,0,1,0,0,0,1,0,0,0,N,0,59,59,10,0
43708,56,0,6,M,F,M,2,U,35,25,25,9000,H,9,O,0,5,14,1.17,1,59,A,0,1,0,0,0,1,0,0,0,N,0,59,59,46,0
43709,30,0,6,M,M,S,1,N,25,15,25,7000,M,6,E,0,5,56,1.17,1,59,A,0,1,0,0,0,1,0,0,0,N,0,59,59,10,0
43710,41,0,7,S,M,S,1,N,15,0,25,98000,R,2,E,0,3,56,1.17,1,59,A,0,1,0,0,0,1,0,0,0,N,0,59,59,10,0
43711,55,0,13,S,F,M,2,N,25,0,35,41000,U,1,E,0,5,56,1.17,1,59,A,0,1,0,0,0,1,0,0,0,N,0,59,59,10,0
43713,53,0,9,S,F,S,3,Y,45,45,100,185000,W,2,E,0,4,22,0.92,1,58,A,0,1,0,0,0,1,0,0,0,N,0,58,58,35,0
43714,33,0,1,S,M,M,3,Y,100,25,15,20000,U,2,A,0,4,114,1.74,2,30,A,0,3,0,0,1,1,0,1,0,N,0,58,58,21,0
43717,36,0,3,S,F,S,4,Y,25,45,100,24000,M,2,E,0,0,113.94,1.39,3,22,A,0,3,0,0,0,3,0,0,0,N,0,58,58,9,0
43718,29,0,1,S,F,M,2,Y,100,65,65,143000,U,8,O,0,4,0,0,1,58,A,0,1,0,0,0,1,0,0,0,N,0,58,58,46,0
43719,26,0,1,S,F,S,2,U,0,0,0,15000,U,2,E,0,3,20,0.33,1,35,A,0,1,0,0,0,1,0,0,0,N,0,58,35,9,0
43720,52,0,3,S,M,S,2,U,15,25,35,41000,M,2,E,0,4,101.91,1.89,2,58,A,0,2,0,0,0,2,0,0,0,N,0,58,58,21,0
43721,69,0,1,S,M,S,2,Y,100,100,45,27000,R,4,E,0,5,56,1.17,1,58,A,0,1,0,0,0,1,0,0,0,N,0,58,58,9,0
43722,40,0,4,S,F,M,6,Y,100,100,100,164000,M,5,E,0,3,56,1.17,1,58,A,0,1,0,0,0,1,0,0,0,N,0,58,58,9,0
43723,72,0,7,S,F,S,2,U,0,0,0,15000,M,1,A,0,1,114,1.5,6,3,A,0,4,0,0,2,2,0,0,0,N,0,14,14,3,0
43725,47,0,1,M,F,S,1,N,0,15,15,56000,U,4,E,0,3,66,1.83,1,58,A,0,1,0,0,0,1,0,0,0,N,0,58,58,21,0
43726,38,0,1,S,M,M,2,Y,15,15,75,112000,M,2,E,0,4,84,1.53,2,54,A,0,2,0,0,0,2,0,0,0,N,0,58,58,9,0
43727,62,0,10,M,F,S,1,N,0,0,0,20000,U,8,E,0,5,6.37,0.27,1,57,A,0,1,0,0,0,1,0,0,0,N,0,57,57,33,0
43729,33,0,3,S,F,S,3,Y,100,15,25,22000,B,2,E,0,3,141.44,1.57,3,35,A,0,3,0,0,0,3,0,0,0,N,0,57,57,7,0
43731,52,0,1,S,F,S,1,N,45,0,45,28000,U,2,E,0,5,141.44,1.57,3,35,A,0,3,0,0,0,3,0,0,0,N,0,57,57,7,0
43732,54,0,1,S,M,M,6,Y,0,0,25,91000,U,2,E,0,5,57.91,1.93,2,57,A,0,2,0,0,0,2,0,0,0,N,0,57,57,43,0
43734,36,0,1,M,M,S,1,N,0,0,0,30000,U,6,E,0,3,0,0.62,0,56,1,0,0,0,1,0,1,0,0,0,N,0,57,57,31,0
43735,55,0,2,S,F,S,3,Y,0,0,0,30000,B,6,O,0,3,0,0,1,57,A,0,1,0,0,0,1,0,0,0,N,0,57,57,43,0
43737,34,0,8,S,F,M,4,Y,100,100,65,61000,W,2,E,0,1,12,0.36,3,8,A,0,3,0,0,0,3,0,1,0,N,0,46,46,33,0
43740,25,0,14,M,F,S,3,Y,0,100,0,42500,W,1,E,0,5,201.35,1.86,4,35,A,0,4,0,0,0,4,0,0,0,N,0,57,57,7,0
43741,52,0,1,S,F,M,4,Y,0,0,100,42500,R,4,E,0,4,85.91,2.25,2,35,A,0,2,0,0,0,2,0,0,0,N,0,35,35,21,0
43743,56,0,1,M,M,S,1,N,35,25,15,28000,U,8,O,0,5,14,1.17,1,57,A,0,1,0,0,0,1,0,0,0,N,0,57,57,43,0
43744,43,0,2,M,F,M,2,Y,0,0,0,30000,M,4,E,0,4,22,0.92,1,52,5,0,0,0,1,0,1,0,0,0,N,0,56,56,30,0
43745,55,0,4,M,F,M,3,Y,100,0,0,20000,U,1,A,0,3,85,1.21,2,33,A,0,2,0,0,1,1,0,0,0,N,0,33,33,19,0
43746,44,0,3,S,F,S,1,Y,0,0,0,30000,U,7,B,0,4,10,0.24,2,55,0,1,0,0,2,0,2,0,1,0,N,0,57,57,43,0
43747,52,0,1,S,F,M,3,Y,100,100,45,114000,M,6,O,0,4,14.97,0.55,2,56,A,0,2,0,0,0,2,0,0,0,N,0,56,56,43,0
43748,35,0,1,S,F,S,2,Y,35,15,45,50000,U,2,O,0,5,14,1.17,1,56,A,0,1,0,0,0,1,0,0,0,N,0,56,56,43,0
43749,26,0,1,S,F,S,3,Y,100,15,15,20000,M,2,E,0,4,17,0.28,4,40,A,0,3,0,0,0,4,0,0,0,N,0,56,56,43,0
43750,35,0,14,M,F,S,1,U,25,35,15,9000,U,3,O,0,1,0,0,1,56,F,0,1,0,0,0,1,0,0,0,N,0,56,56,43,0
43751,69,0,6,M,F,M,5,Y,100,0,0,15000,W,2,A,0,1,176,1.52,3,0,A,1,1,0,0,1,0,0,1,0,N,0,56,0,NA,0
43752,49,0,10,M,F,M,2,Y,25,100,45,5000,M,2,E,0,5,5.49,0.41,2,35,A,0,3,0,0,0,3,0,0,0,N,0,56,56,44,0
43753,49,0,1,M,M,M,4,Y,0,0,0,35000,B,2,A,0,3,156,2.17,3,34,A,0,3,0,0,1,2,0,0,0,N,0,40,40,3,0
43754,34,0,1,S,M,S,1,U,15,15,15,24000,M,4,O,0,4,14,1.17,1,56,A,0,1,0,0,0,1,0,0,0,N,0,56,56,42,0
43755,23,0,3,S,F,S,2,Y,100,45,65,34000,H,2,B,0,2,12,0.17,2,50,F,0,2,0,0,0,2,0,1,0,N,0,50,50,37,0
43756,30,0,4,S,F,M,3,Y,100,100,15,83000,M,3,E,0,5,66,1,1,41,A,0,1,0,0,0,2,0,0,0,N,0,41,41,4,0
43758,57,0,4,S,U,S,3,Y,0,0,0,30000,U,3,O,0,4,22,1.47,1,52,A,0,1,0,0,0,1,0,0,0,N,0,56,52,36,0
43759,25,0,1,S,F,S,2,Y,100,55,25,37000,M,1,E,0,0,17.4,0.32,4,22,F,0,3,0,0,0,3,0,1,0,N,0,56,22,9,0
43760,38,0,6,S,F,S,3,Y,0,15,35,62000,M,9,O,0,4,0,0,1,56,A,0,1,0,0,0,1,0,0,0,N,0,56,56,42,0
43761,45,0,10,S,F,M,3,Y,100,45,45,175000,B,3,O,0,3,0,0,1,55,A,0,1,0,0,0,1,0,0,0,N,0,55,55,42,0
43762,34,0,1,S,F,M,2,Y,0,0,0,35000,U,2,E,0,1,0,0,1,22,A,0,1,0,0,0,1,0,0,0,N,0,22,22,9,0
43763,26,0,1,S,F,M,4,Y,100,100,65,9000,M,2,O,0,4,0,0,1,55,A,0,1,0,0,0,1,0,0,0,N,0,55,55,42,0
43764,27,0,3,M,F,S,4,Y,100,15,100,5000,B,5,E,0,0,0,0.2,2,12,A,0,3,0,0,0,3,0,1,0,N,0,22,22,8,0
43765,50,0,5,S,F,S,3,Y,0,100,100,98000,M,4,O,0,5,0,0,1,55,A,0,1,0,0,0,1,0,0,0,N,0,55,55,42,0
43766,36,0,1,S,F,S,1,Y,100,100,0,12500,W,3,E,0,4,98,2.33,2,53,A,0,2,0,0,0,2,0,0,0,N,0,53,53,29,0
43767,36,0,1,M,M,S,2,U,35,35,15,31000,U,4,E,0,4,165.9,1.78,2,47,A,0,2,0,0,0,1,0,1,0,N,0,50,50,13,0
43768,56,0,4,S,F,M,1,U,0,0,0,62500,M,4,O,0,4,0,0,1,55,A,0,1,0,0,0,1,0,0,0,N,0,55,55,42,0
43769,43,0,5,S,M,S,2,U,0,0,0,87500,W,3,O,0,3,24,1.2,2,54,1,0,0,0,2,0,2,0,0,0,N,0,55,55,42,0
43770,48,0,6,S,U,M,3,Y,0,0,0,30000,U,4,O,0,3,0,0,1,55,A,0,1,0,0,0,1,0,0,0,N,0,55,55,42,0
43771,58,0,3,M,F,S,2,Y,45,65,35,15000,M,2,E,0,5,166.79,2.19,3,35,A,0,3,0,0,0,3,0,0,0,N,0,35,35,8,0
43772,34,0,4,S,F,S,4,Y,100,100,100,25000,H,2,E,0,4,38.97,1.62,2,47,A,0,2,0,0,0,2,0,0,0,N,0,47,47,34,0
43773,48,0,7,S,F,M,2,Y,35,0,100,102000,H,1,A,0,2,98.97,1.36,5,8,A,0,6,0,0,2,3,0,1,0,N,0,55,55,42,0
43775,60,0,5,S,F,M,4,N,0,0,0,68000,W,2,O,0,5,0,0,1,55,A,0,1,0,0,0,1,0,0,0,N,0,55,55,42,0
43776,38,0,5,S,F,S,3,Y,100,65,65,9000,M,2,E,0,1,12,0.31,3,13,A,0,3,0,0,0,3,0,1,0,N,0,49,49,36,0
43777,23,0,1,S,F,M,3,Y,100,100,15,20000,M,3,E,0,1,12,0.33,3,15,A,0,3,0,0,0,3,0,1,0,N,0,55,55,42,0
43778,34,0,1,M,F,M,4,Y,100,100,100,22000,W,6,O,0,3,0,0,1,55,A,0,1,0,0,0,1,0,0,0,N,0,55,55,42,0
43779,48,0,8,M,F,M,3,Y,100,35,100,56000,M,2,E,0,2,126,1.57,2,45,F,0,2,0,0,0,2,0,1,0,N,0,45,45,7,0
43780,57,0,1,S,F,M,2,U,45,0,15,49000,U,3,E,0,2,0,0,1,18,A,0,1,0,0,0,1,0,0,0,N,0,18,18,4,0
43781,46,0,1,S,F,S,4,Y,100,45,65,39000,H,3,E,0,2,25,0.45,3,8,A,0,1,0,2,0,3,0,0,0,N,0,52,52,3,0
43782,55,0,14,S,F,S,1,N,0,0,0,112500,M,5,E,0,3,66,1.83,1,39,A,0,1,0,0,0,1,0,0,0,N,0,39,39,3,0
43783,46,0,1,S,F,S,2,Y,0,0,35,31000,U,4,E,0,5,120,2.22,2,47,A,0,2,0,0,0,2,0,0,0,N,0,47,47,5,0
43786,40,0,9,S,M,S,5,N,25,0,45,151000,W,9,O,0,3,0,0,1,54,A,0,1,0,0,0,1,0,0,0,N,0,54,54,41,0
43787,71,0,9,S,F,S,5,N,25,0,45,5000,H,2,E,0,3,0,0.06,0,36,A,1,1,0,0,0,1,0,1,0,N,0,54,36,23,0
43788,32,0,1,S,F,M,3,Y,100,35,100,91000,M,9,E,0,1,12,0.33,2,50,F,0,2,0,0,0,3,0,0,0,N,0,50,50,37,0
43789,66,0,1,S,F,U,2,N,25,0,35,9000,U,2,E,0,4,0,0.53,0,45,A,0,2,0,0,0,2,0,0,0,N,0,45,45,32,0
43791,59,0,8,M,F,S,3,Y,45,35,15,54000,R,9,O,0,4,23,1.53,1,54,A,0,1,0,0,0,1,0,0,0,N,0,54,54,37,0
43792,30,0,1,S,F,M,6,Y,100,100,100,45000,R,4,B,0,0,0,0.16,0,65,F,0,0,0,0,0,1,0,1,0,N,0,65,65,49,0
43794,52,0,1,M,F,S,1,U,0,0,0,5000,M,2,O,0,5,0,0.56,0,53,A,0,1,0,0,0,1,0,0,0,N,0,53,53,37,0
43795,77,0,5,M,F,S,1,N,0,0,0,62500,R,5,O,0,4,0,0.42,0,54,A,0,1,0,0,0,1,0,0,0,N,0,54,54,40,0
43796,41,0,1,M,F,S,4,Y,100,100,100,62500,W,4,A,0,1,21,0.48,2,7,A,0,2,0,1,1,1,0,2,0,N,0,129,129,104,0
43797,24,0,1,S,F,S,1,Y,100,0,0,30000,U,1,E,0,3,12,0.5,2,47,A,0,2,0,0,0,3,0,0,0,N,0,47,47,34,0
43799,56,0,3,M,M,M,3,Y,15,0,35,38000,W,2,O,0,5,0,0,1,53,A,0,1,0,0,0,1,0,0,0,N,0,53,53,40,0
43800,66,0,6,M,F,M,2,Y,100,25,35,25000,M,3,E,0,4,0,0.51,0,44,A,0,2,0,0,0,2,0,0,0,N,0,53,53,37,0
43801,43,0,5,M,U,U,3,U,0,0,0,20000,U,2,O,0,4,0,0.42,0,53,A,0,1,0,0,0,1,0,0,0,N,0,53,53,40,0
43802,46,0,3,M,F,S,1,U,15,25,45,11000,H,5,O,0,4,0,0.56,0,53,A,0,1,0,0,0,1,0,0,0,N,0,53,53,37,0
43804,30,0,6,S,F,S,1,N,45,35,25,137000,U,9,E,0,3,44.97,0.79,3,45,A,0,3,0,0,0,3,0,0,0,N,0,53,53,16,0
43805,46,0,1,M,F,M,2,Y,45,65,100,42000,W,7,A,0,2,0,0.18,0,53,F,0,1,0,0,1,1,0,0,0,N,0,53,53,37,0
43806,68,0,14,S,F,S,2,N,0,0,35,25000,U,3,O,0,4,0,0.56,0,53,A,0,1,0,0,0,1,0,0,0,N,0,53,53,37,0
43808,28,0,4,S,F,M,5,Y,45,0,35,10000,U,2,O,0,3,0,0.56,0,53,A,0,1,0,0,0,1,0,0,0,N,0,53,53,37,0
43809,43,0,3,S,F,M,5,Y,100,100,100,25000,M,3,A,0,2,22.46,0.46,1,46,F,0,0,0,1,1,1,0,0,0,N,0,52,52,21,0
43810,48,0,1,S,F,S,2,Y,100,25,15,13000,U,2,A,0,5,122,2.03,2,32,A,0,2,0,0,1,1,0,0,0,N,0,52,52,15,0
43811,47,0,2,M,M,S,2,U,15,25,15,5000,U,1,E,0,5,42,1.17,1,52,A,0,1,0,0,0,1,0,0,0,N,0,52,52,15,0
43812,25,0,2,M,F,S,3,Y,100,45,65,5000,U,9,E,0,2,42,0.78,1,52,F,0,1,0,0,0,2,0,0,0,N,0,52,52,15,0
43813,20,0,1,S,F,S,3,Y,0,0,100,42500,U,3,E,0,4,42,1.17,1,52,A,0,1,0,0,0,1,0,0,0,N,0,52,52,15,0
43814,34,0,6,S,F,M,4,Y,100,65,100,105000,U,2,E,0,2,5,0.37,2,17,A,0,3,0,0,0,4,0,0,0,N,0,37,37,23,0
43815,35,0,1,M,M,M,4,Y,100,100,35,27000,M,2,E,0,3,42,1.17,1,52,A,0,1,0,0,0,1,0,0,0,N,0,52,52,15,0
43816,49,0,14,S,F,M,6,Y,45,100,55,109000,W,3,E,0,4,42,1.17,1,52,A,0,1,0,0,0,1,0,0,0,N,0,52,52,15,0
43817,26,0,1,S,M,S,6,Y,100,100,25,11000,M,1,E,0,3,42,1.17,1,52,A,0,1,0,0,0,1,0,0,0,N,0,52,52,15,0
43819,26,0,2,M,F,S,2,Y,45,100,15,19000,M,2,E,0,3,66,1.83,1,52,A,0,1,0,0,0,1,0,0,0,N,0,52,52,15,0
43820,33,0,9,M,F,S,1,Y,100,0,0,15000,M,3,E,0,2,0,0.24,0,41,F,0,2,0,0,0,2,0,1,0,N,0,41,41,25,0
43822,24,0,6,S,F,S,4,Y,100,100,15,55000,H,2,E,0,0,42,0.58,1,52,F,1,1,0,0,0,2,0,1,0,Y,1,52,52,15,0
43823,29,0,4,S,F,M,3,Y,45,25,15,41000,U,3,E,0,5,2,0.06,3,35,A,0,3,0,0,0,3,0,0,0,N,0,35,35,21,0
43824,48,0,3,S,F,S,3,Y,100,100,100,21000,U,2,E,0,3,126,1.88,2,40,A,0,2,0,0,0,2,0,0,0,N,0,40,40,3,0
43825,36,0,4,S,M,M,3,Y,100,45,100,82000,B,3,O,0,5,0,0.56,0,52,A,0,1,0,0,0,1,0,0,0,N,0,52,52,37,0
43827,70,0,11,S,F,S,2,N,0,0,0,87500,U,3,O,0,4,0,0.56,0,52,A,0,1,0,0,0,1,0,0,0,N,0,52,52,37,0
43828,63,0,12,M,F,S,2,Y,0,0,0,12500,R,3,O,0,3,0,0.83,0,52,A,0,1,0,0,0,1,0,0,0,N,0,52,52,37,0
43830,40,0,8,M,F,S,2,Y,45,100,45,37000,W,5,E,0,4,70,0.85,5,32,A,0,3,0,0,0,3,0,0,0,N,0,52,52,39,0
43831,26,0,1,S,F,S,3,Y,100,15,15,25000,U,2,E,0,5,66,1.73,1,51,A,0,2,0,0,0,1,0,1,0,N,0,51,51,5,0
43833,55,0,4,S,F,S,2,Y,0,15,45,5000,M,3,A,0,2,114.96,0.53,9,1,A,0,7,0,0,2,5,0,0,0,N,0,49,32,17,0
43834,40,0,1,M,F,M,3,Y,100,45,45,56000,M,5,E,0,1,56,1.04,1,52,F,0,1,0,0,0,1,0,1,0,N,0,52,52,3,0
43835,39,0,1,S,M,S,1,Y,0,100,100,62500,W,2,O,0,5,22,1.83,1,51,A,0,1,0,0,0,1,0,0,0,N,0,51,51,39,0
43836,52,0,1,S,F,M,4,Y,15,15,100,10000,H,1,E,0,5,22,0.92,1,51,A,0,1,0,0,0,1,0,0,0,N,0,51,51,28,0
43837,40,0,6,M,F,M,3,Y,100,65,45,74000,M,6,A,0,2,51,0.38,4,20,A,0,3,0,0,1,2,0,1,0,N,0,51,51,14,0
